utc_timestamp,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
2019-02-12T13:00:00Z,8.7560,305.8792,94.2851
2019-02-12T14:00:00Z,8.5970,207.9106,87.7933
2019-02-12T15:00:00Z,7.7450,88.3214,71.4595
2019-02-12T16:00:00Z,5.5360,10.1845,23.6623
2019-02-12T17:00:00Z,3.9300,0.0063,0.0589
2019-02-12T18:00:00Z,3.1170,0.0000,0.0000
2019-02-12T19:00:00Z,2.3410,0.0000,0.0000
2019-02-12T20:00:00Z,1.6460,0.0000,0.0000
2019-02-12T21:00:00Z,1.0550,0.0000,0.0000
2019-02-12T22:00:00Z,0.5550,0.0000,0.0000
2019-02-12T23:00:00Z,0.1220,0.0000,0.0000
2019-02-13T00:00:00Z,-0.2490,0.0000,0.0000
2019-02-13T01:00:00Z,-0.5330,0.0000,0.0000
2019-02-13T02:00:00Z,-0.7580,0.0000,0.0000
2019-02-13T03:00:00Z,-1.0000,0.0000,0.0000
2019-02-13T04:00:00Z,-1.2200,0.0000,0.0000
2019-02-13T05:00:00Z,-1.3810,0.0000,0.0000
2019-02-13T06:00:00Z,-1.3470,0.8801,2.1400
2019-02-13T07:00:00Z,-0.0270,36.4781,39.4140
2019-02-13T08:00:00Z,1.9230,150.8697,65.9601
2019-02-13T09:00:00Z,4.1470,301.8266,62.6502
2019-02-13T10:00:00Z,6.4720,396.0256,64.1322
2019-02-13T11:00:00Z,7.9720,437.4597,66.3827
2019-02-13T12:00:00Z,8.9330,425.0033,67.5748
2019-02-13T13:00:00Z,9.4510,363.9623,66.1975
2019-02-13T14:00:00Z,9.4100,259.8345,62.2719
2019-02-13T15:00:00Z,8.3490,126.0104,53.9251
2019-02-13T16:00:00Z,5.3210,17.5225,22.6016
2019-02-13T17:00:00Z,3.3810,0.0174,0.0937
2019-02-13T18:00:00Z,2.7430,0.0000,0.0000
2019-02-13T19:00:00Z,2.2900,0.0000,0.0000
2019-02-13T20:00:00Z,1.9160,0.0000,0.0000
2019-02-13T21:00:00Z,1.5430,0.0000,0.0000
2019-02-13T22:00:00Z,1.1740,0.0000,0.0000
2019-02-13T23:00:00Z,0.8300,0.0000,0.0000
2019-02-14T00:00:00Z,0.5330,0.0000,0.0000
2019-02-14T01:00:00Z,0.3080,0.0000,0.0000
2019-02-14T02:00:00Z,0.1530,0.0000,0.0000
2019-02-14T03:00:00Z,0.0460,0.0000,0.0000
2019-02-14T04:00:00Z,0.1640,0.0000,0.0000
2019-02-14T05:00:00Z,0.2110,0.0000,0.0000
2019-02-14T06:00:00Z,0.1860,0.8119,2.4724
2019-02-14T07:00:00Z,1.2360,28.9572,43.9391
2019-02-14T08:00:00Z,3.2240,126.1971,79.4266
2019-02-14T09:00:00Z,5.4100,279.5748,74.6974
2019-02-14T10:00:00Z,7.8080,394.2791,68.0255
2019-02-14T11:00:00Z,9.8160,446.3348,66.2261
2019-02-14T12:00:00Z,11.2190,435.7740,66.5875
2019-02-14T13:00:00Z,11.9780,372.7361,65.7990
2019-02-14T14:00:00Z,11.9650,264.8955,63.0999
2019-02-14T15:00:00Z,10.6060,129.0198,55.4082
2019-02-14T16:00:00Z,7.4560,18.8054,24.1506
2019-02-14T17:00:00Z,5.4730,0.0223,0.1293
2019-02-14T18:00:00Z,4.8310,0.0000,0.0000
2019-02-14T19:00:00Z,4.3290,0.0000,0.0000
2019-02-14T20:00:00Z,3.8820,0.0000,0.0000
2019-02-14T21:00:00Z,3.4440,0.0000,0.0000
2019-02-14T22:00:00Z,3.0060,0.0000,0.0000
2019-02-14T23:00:00Z,2.5980,0.0000,0.0000
2019-02-15T00:00:00Z,2.2380,0.0000,0.0000
2019-02-15T01:00:00Z,1.9250,0.0000,0.0000
2019-02-15T02:00:00Z,1.6440,0.0000,0.0000
2019-02-15T03:00:00Z,1.3980,0.0000,0.0000
2019-02-15T04:00:00Z,1.1290,0.0000,0.0000
2019-02-15T05:00:00Z,0.9030,0.0000,0.0000
2019-02-15T06:00:00Z,0.7590,1.1588,2.8125
2019-02-15T07:00:00Z,2.0340,42.6801,41.4310
2019-02-15T08:00:00Z,4.4280,166.5378,63.8960
2019-02-15T09:00:00Z,6.6500,308.4322,63.7201
2019-02-15T10:00:00Z,9.2450,417.2487,60.6289
2019-02-15T11:00:00Z,11.4460,461.8018,61.5823
2019-02-15T12:00:00Z,12.8090,451.9962,61.8101
2019-02-15T13:00:00Z,13.5160,389.3408,60.7382
2019-02-15T14:00:00Z,13.4070,280.2349,58.3261
2019-02-15T15:00:00Z,11.8850,139.0414,52.7853
2019-02-15T16:00:00Z,8.7360,21.2085,24.9644
2019-02-15T17:00:00Z,6.7590,0.0325,0.1763
2019-02-15T18:00:00Z,5.9380,0.0000,0.0000
2019-02-15T19:00:00Z,5.2800,0.0000,0.0000
2019-02-15T20:00:00Z,4.7620,0.0000,0.0000
2019-02-15T21:00:00Z,4.2480,0.0000,0.0000
2019-02-15T22:00:00Z,3.7030,0.0000,0.0000
2019-02-15T23:00:00Z,3.1860,0.0000,0.0000
2019-02-16T00:00:00Z,2.7150,0.0000,0.0000
2019-02-16T01:00:00Z,2.3120,0.0000,0.0000
2019-02-16T02:00:00Z,1.9710,0.0000,0.0000
2019-02-16T03:00:00Z,1.6940,0.0000,0.0000
2019-02-16T04:00:00Z,1.4980,0.0000,0.0000
2019-02-16T05:00:00Z,1.3730,0.0000,0.0000
2019-02-16T06:00:00Z,1.2810,1.4490,3.2586
2019-02-16T07:00:00Z,2.7990,44.2307,43.4843
2019-02-16T08:00:00Z,5.3510,156.2767,71.2956
2019-02-16T09:00:00Z,7.4810,289.7695,74.5047
2019-02-16T10:00:00Z,9.9440,396.8596,71.2795
2019-02-16T11:00:00Z,12.1230,449.1949,69.4840
2019-02-16T12:00:00Z,13.4460,438.0841,70.0304
2019-02-16T13:00:00Z,14.0490,375.5678,69.1750
2019-02-16T14:00:00Z,13.9070,267.3307,66.7646
2019-02-16T15:00:00Z,12.5160,130.5265,59.5834
2019-02-16T16:00:00Z,9.4360,19.7828,27.4547
2019-02-16T17:00:00Z,7.3150,0.0397,0.2328
2019-02-16T18:00:00Z,6.4750,0.0000,0.0000
2019-02-16T19:00:00Z,5.7750,0.0000,0.0000
2019-02-16T20:00:00Z,5.1660,0.0000,0.0000
2019-02-16T21:00:00Z,4.6320,0.0000,0.0000
2019-02-16T22:00:00Z,4.1650,0.0000,0.0000
2019-02-16T23:00:00Z,3.7440,0.0000,0.0000
2019-02-17T00:00:00Z,3.3940,0.0000,0.0000
2019-02-17T01:00:00Z,3.1230,0.0000,0.0000
2019-02-17T02:00:00Z,2.8820,0.0000,0.0000
2019-02-17T03:00:00Z,2.6460,0.0000,0.0000
2019-02-17T04:00:00Z,2.4300,0.0000,0.0000
2019-02-17T05:00:00Z,2.2010,0.0000,0.0000
2019-02-17T06:00:00Z,2.0510,1.2505,3.7086
2019-02-17T07:00:00Z,3.1320,38.8593,47.6838
2019-02-17T08:00:00Z,5.1220,162.4325,72.2147
2019-02-17T09:00:00Z,7.5990,297.1258,74.7796
2019-02-17T10:00:00Z,10.3260,395.3338,74.9186
2019-02-17T11:00:00Z,12.3210,445.1753,74.1285
2019-02-17T12:00:00Z,13.5650,434.6090,74.6039
2019-02-17T13:00:00Z,14.0710,370.6749,74.3117
2019-02-17T14:00:00Z,13.8660,262.1903,72.1485
2019-02-17T15:00:00Z,12.4700,126.0050,64.7229
2019-02-17T16:00:00Z,9.3210,17.9379,30.0551
2019-02-17T17:00:00Z,7.2310,0.0349,0.2759
2019-02-17T18:00:00Z,6.6060,0.0000,0.0000
2019-02-17T19:00:00Z,6.0560,0.0000,0.0000
2019-02-17T20:00:00Z,5.5330,0.0000,0.0000
2019-02-17T21:00:00Z,5.0450,0.0000,0.0000
2019-02-17T22:00:00Z,4.6280,0.0000,0.0000
2019-02-17T23:00:00Z,4.2830,0.0000,0.0000
2019-02-18T00:00:00Z,3.9560,0.0000,0.0000
2019-02-18T01:00:00Z,3.6580,0.0000,0.0000
2019-02-18T02:00:00Z,3.3740,0.0000,0.0000
2019-02-18T03:00:00Z,3.1150,0.0000,0.0000
2019-02-18T04:00:00Z,3.1060,0.0000,0.0000
2019-02-18T05:00:00Z,3.1740,0.0000,0.0000
2019-02-18T06:00:00Z,3.1900,0.5313,3.8880
2019-02-18T07:00:00Z,4.0810,11.2382,52.2128
2019-02-18T08:00:00Z,5.6690,72.7169,114.5557
2019-02-18T09:00:00Z,7.7240,195.8479,128.9423
2019-02-18T10:00:00Z,9.6940,300.8215,125.5956
2019-02-18T11:00:00Z,11.1650,348.2145,124.8279
2019-02-18T12:00:00Z,12.0980,336.4412,125.9468
2019-02-18T13:00:00Z,12.5070,279.7075,123.3786
2019-02-18T14:00:00Z,12.3520,181.0724,116.8622
2019-02-18T15:00:00Z,11.3020,70.8605,93.8337
2019-02-18T16:00:00Z,8.6910,7.1437,32.4895
2019-02-18T17:00:00Z,6.8550,0.0154,0.2687
2019-02-18T18:00:00Z,6.2780,0.0000,0.0000
2019-02-18T19:00:00Z,5.8240,0.0000,0.0000
2019-02-18T20:00:00Z,5.4510,0.0000,0.0000
2019-02-18T21:00:00Z,5.1310,0.0000,0.0000
2019-02-18T22:00:00Z,4.8550,0.0000,0.0000
2019-02-18T23:00:00Z,4.6440,0.0000,0.0000
2019-02-19T00:00:00Z,4.5520,0.0000,0.0000
2019-02-19T01:00:00Z,4.4910,0.0000,0.0000
2019-02-19T02:00:00Z,4.3890,0.0000,0.0000
2019-02-19T03:00:00Z,4.2760,0.0000,0.0000
2019-02-19T04:00:00Z,4.1250,0.0000,0.0000
2019-02-19T05:00:00Z,4.0080,0.0000,0.0000
2019-02-19T06:00:00Z,4.0100,0.4045,4.1195
2019-02-19T07:00:00Z,4.7150,6.6061,50.2794
2019-02-19T08:00:00Z,5.6910,28.3780,119.1320
2019-02-19T09:00:00Z,6.8080,75.5924,174.2873
2019-02-19T10:00:00Z,8.0300,133.4948,200.2880
2019-02-19T11:00:00Z,9.1350,198.8231,197.0059
2019-02-19T12:00:00Z,10.1380,259.4910,168.6140
2019-02-19T13:00:00Z,10.6920,249.3930,143.5873
2019-02-19T14:00:00Z,10.7690,188.3684,120.0092
2019-02-19T15:00:00Z,10.1750,77.7975,95.8411
2019-02-19T16:00:00Z,8.3340,9.8223,35.8146
2019-02-19T17:00:00Z,6.9160,0.0451,0.4625
2019-02-19T18:00:00Z,6.4390,0.0000,0.0000
2019-02-19T19:00:00Z,5.9650,0.0000,0.0000
2019-02-19T20:00:00Z,5.5280,0.0000,0.0000
2019-02-19T21:00:00Z,5.0980,0.0000,0.0000
2019-02-19T22:00:00Z,4.6720,0.0000,0.0000
2019-02-19T23:00:00Z,4.1800,0.0000,0.0000
2019-02-20T00:00:00Z,3.7240,0.0000,0.0000
2019-02-20T01:00:00Z,3.3720,0.0000,0.0000
2019-02-20T02:00:00Z,3.1380,0.0000,0.0000
2019-02-20T03:00:00Z,2.9940,0.0000,0.0000
2019-02-20T04:00:00Z,2.8450,0.0000,0.0000
2019-02-20T05:00:00Z,2.7640,0.0000,0.0000
2019-02-20T06:00:00Z,2.7660,0.5404,4.7673
2019-02-20T07:00:00Z,3.4660,8.0856,53.2296
2019-02-20T08:00:00Z,4.6560,28.3153,119.0801
2019-02-20T09:00:00Z,6.1270,68.7810,172.6001
2019-02-20T10:00:00Z,8.0090,174.2091,185.8420
2019-02-20T11:00:00Z,10.0420,330.7086,141.2294
2019-02-20T12:00:00Z,11.6080,375.1134,116.1160
2019-02-20T13:00:00Z,12.3520,331.2366,106.8123
2019-02-20T14:00:00Z,12.3880,229.7181,101.2614
2019-02-20T15:00:00Z,11.6920,101.4187,87.8659
2019-02-20T16:00:00Z,9.4100,13.7982,37.9131
2019-02-20T17:00:00Z,7.7400,0.0499,0.5343
2019-02-20T18:00:00Z,7.1520,0.0000,0.0000
2019-02-20T19:00:00Z,6.6240,0.0000,0.0000
2019-02-20T20:00:00Z,6.1590,0.0000,0.0000
2019-02-20T21:00:00Z,5.7160,0.0000,0.0000
2019-02-20T22:00:00Z,5.3050,0.0000,0.0000
2019-02-20T23:00:00Z,4.9120,0.0000,0.0000
2019-02-21T00:00:00Z,4.5320,0.0000,0.0000
2019-02-21T01:00:00Z,4.1760,0.0000,0.0000
2019-02-21T02:00:00Z,4.0030,0.0000,0.0000
2019-02-21T03:00:00Z,3.9180,0.0000,0.0000
2019-02-21T04:00:00Z,3.7660,0.0000,0.0000
2019-02-21T05:00:00Z,3.5980,0.0000,0.0000
2019-02-21T06:00:00Z,3.5070,1.0187,5.8308
2019-02-21T07:00:00Z,4.3880,14.3405,58.4289
2019-02-21T08:00:00Z,5.8670,54.6582,122.0229
2019-02-21T09:00:00Z,7.5370,131.9454,158.0776
2019-02-21T10:00:00Z,9.5910,259.0674,148.7152
2019-02-21T11:00:00Z,11.5050,395.4962,110.4785
2019-02-21T12:00:00Z,12.9630,418.0353,95.9927
2019-02-21T13:00:00Z,13.7860,368.4320,89.5823
2019-02-21T14:00:00Z,13.8400,265.8957,84.4509
2019-02-21T15:00:00Z,12.9740,132.8126,74.6339
2019-02-21T16:00:00Z,10.5340,22.9612,37.8280
2019-02-21T17:00:00Z,8.6220,0.1356,0.7759
2019-02-21T18:00:00Z,7.6980,0.0000,0.0000
2019-02-21T19:00:00Z,6.9760,0.0000,0.0000
2019-02-21T20:00:00Z,6.3900,0.0000,0.0000
2019-02-21T21:00:00Z,5.9660,0.0000,0.0000
2019-02-21T22:00:00Z,5.6350,0.0000,0.0000
2019-02-21T23:00:00Z,5.2620,0.0000,0.0000
2019-02-22T00:00:00Z,4.8710,0.0000,0.0000
2019-02-22T01:00:00Z,4.5430,0.0000,0.0000
2019-02-22T02:00:00Z,4.3350,0.0000,0.0000
2019-02-22T03:00:00Z,4.1130,0.0000,0.0000
2019-02-22T04:00:00Z,3.8730,0.0000,0.0000
2019-02-22T05:00:00Z,3.6070,0.0000,0.0000
2019-02-22T06:00:00Z,3.4890,1.6915,6.7269
2019-02-22T07:00:00Z,4.8300,27.8741,61.4851
2019-02-22T08:00:00Z,6.6410,96.3358,112.1189
2019-02-22T09:00:00Z,8.6750,215.1290,124.3208
2019-02-22T10:00:00Z,11.1420,372.1165,100.3401
2019-02-22T11:00:00Z,13.0310,427.2669,95.1500
2019-02-22T12:00:00Z,14.3320,434.6478,88.7006
2019-02-22T13:00:00Z,15.0560,386.6556,82.0931
2019-02-22T14:00:00Z,15.0710,284.4713,76.8156
2019-02-22T15:00:00Z,14.2400,148.8752,68.4160
2019-02-22T16:00:00Z,11.4240,29.4066,37.6342
2019-02-22T17:00:00Z,8.9120,0.1974,0.9511
2019-02-22T18:00:00Z,8.1090,0.0000,0.0000
2019-02-22T19:00:00Z,7.5350,0.0000,0.0000
2019-02-22T20:00:00Z,6.9950,0.0000,0.0000
2019-02-22T21:00:00Z,6.5240,0.0000,0.0000
2019-02-22T22:00:00Z,6.1550,0.0000,0.0000
2019-02-22T23:00:00Z,5.8300,0.0000,0.0000
2019-02-23T00:00:00Z,5.5080,0.0000,0.0000
2019-02-23T01:00:00Z,5.1670,0.0000,0.0000
2019-02-23T02:00:00Z,4.8380,0.0000,0.0000
2019-02-23T03:00:00Z,4.5710,0.0000,0.0000
2019-02-23T04:00:00Z,4.3600,0.0000,0.0000
2019-02-23T05:00:00Z,4.1560,0.0000,0.0000
2019-02-23T06:00:00Z,4.0080,1.2367,7.5289
2019-02-23T07:00:00Z,5.0950,28.9492,63.1532
2019-02-23T08:00:00Z,7.0000,167.7657,87.9618
2019-02-23T09:00:00Z,9.1760,333.7907,77.7895
2019-02-23T10:00:00Z,11.2440,436.8539,76.1854
2019-02-23T11:00:00Z,12.7310,486.6460,75.7099
2019-02-23T12:00:00Z,13.6880,476.1727,76.1679
2019-02-23T13:00:00Z,14.1300,409.0193,76.5862
2019-02-23T14:00:00Z,13.9790,297.2789,74.8846
2019-02-23T15:00:00Z,13.0410,155.8768,68.6670
2019-02-23T16:00:00Z,10.2240,31.4221,39.7221
2019-02-23T17:00:00Z,7.5600,0.2064,1.1232
2019-02-23T18:00:00Z,6.6710,0.0000,0.0000
2019-02-23T19:00:00Z,5.9150,0.0000,0.0000
2019-02-23T20:00:00Z,5.2010,0.0000,0.0000
2019-02-23T21:00:00Z,4.5030,0.0000,0.0000
2019-02-23T22:00:00Z,3.7950,0.0000,0.0000
2019-02-23T23:00:00Z,3.1200,0.0000,0.0000
2019-02-24T00:00:00Z,2.5540,0.0000,0.0000
2019-02-24T01:00:00Z,2.1130,0.0000,0.0000
2019-02-24T02:00:00Z,1.7420,0.0000,0.0000
2019-02-24T03:00:00Z,1.4320,0.0000,0.0000
2019-02-24T04:00:00Z,1.1640,0.0000,0.0000
2019-02-24T05:00:00Z,0.9200,0.0000,0.0001
2019-02-24T06:00:00Z,0.8300,3.0344,8.5742
2019-02-24T07:00:00Z,2.5820,59.3298,56.8213
2019-02-24T08:00:00Z,4.8280,198.5890,73.9110
2019-02-24T09:00:00Z,7.3750,341.6390,73.7445
2019-02-24T10:00:00Z,9.7840,441.9895,73.5877
2019-02-24T11:00:00Z,11.5840,493.5496,72.4220
2019-02-24T12:00:00Z,12.8010,487.3925,71.3247
2019-02-24T13:00:00Z,13.4130,424.7754,70.0564
2019-02-24T14:00:00Z,13.4210,313.8173,68.0589
2019-02-24T15:00:00Z,12.6240,167.7213,63.9734
2019-02-24T16:00:00Z,9.9270,36.9754,39.1135
2019-02-24T17:00:00Z,7.3980,0.3596,1.4110
2019-02-24T18:00:00Z,6.6100,0.0000,0.0000
2019-02-24T19:00:00Z,5.9930,0.0000,0.0000
2019-02-24T20:00:00Z,5.4270,0.0000,0.0000
2019-02-24T21:00:00Z,4.9140,0.0000,0.0000
2019-02-24T22:00:00Z,4.4120,0.0000,0.0000
2019-02-24T23:00:00Z,3.9200,0.0000,0.0000
2019-02-25T00:00:00Z,3.4580,0.0000,0.0000
2019-02-25T01:00:00Z,3.0090,0.0000,0.0000
2019-02-25T02:00:00Z,2.6140,0.0000,0.0000
2019-02-25T03:00:00Z,2.2800,0.0000,0.0000
2019-02-25T04:00:00Z,1.9850,0.0000,0.0000
2019-02-25T05:00:00Z,1.7310,0.0000,0.0002
2019-02-25T06:00:00Z,1.7100,2.8752,9.5711
2019-02-25T07:00:00Z,3.7660,59.4490,59.7050
2019-02-25T08:00:00Z,6.0600,193.8750,78.9263
2019-02-25T09:00:00Z,8.6240,343.3573,76.4643
2019-02-25T10:00:00Z,11.2880,441.9482,76.7863
2019-02-25T11:00:00Z,13.3440,490.7965,76.5771
2019-02-25T12:00:00Z,14.6060,482.7290,76.1209
2019-02-25T13:00:00Z,15.2210,422.2934,74.1588
2019-02-25T14:00:00Z,15.1920,314.1616,70.9945
2019-02-25T15:00:00Z,14.3550,173.0561,64.7992
2019-02-25T16:00:00Z,11.5670,40.0706,40.5976
2019-02-25T17:00:00Z,8.8950,0.4675,1.7179
2019-02-25T18:00:00Z,8.0030,0.0000,0.0000
2019-02-25T19:00:00Z,7.3700,0.0000,0.0000
2019-02-25T20:00:00Z,6.8190,0.0000,0.0000
2019-02-25T21:00:00Z,6.2900,0.0000,0.0000
2019-02-25T22:00:00Z,5.7990,0.0000,0.0000
2019-02-25T23:00:00Z,5.3280,0.0000,0.0000
2019-02-26T00:00:00Z,4.8890,0.0000,0.0000
2019-02-26T01:00:00Z,4.4790,0.0000,0.0000
2019-02-26T02:00:00Z,4.0990,0.0000,0.0000
2019-02-26T03:00:00Z,3.6850,0.0000,0.0000
2019-02-26T04:00:00Z,3.3550,0.0000,0.0000
2019-02-26T05:00:00Z,3.3530,0.0000,0.0005
2019-02-26T06:00:00Z,3.4950,3.3118,10.7092
2019-02-26T07:00:00Z,5.1500,41.3829,67.3032
2019-02-26T08:00:00Z,7.1410,138.5634,104.9876
2019-02-26T09:00:00Z,9.5200,307.1066,94.4617
2019-02-26T10:00:00Z,12.2570,463.2411,72.9055
2019-02-26T11:00:00Z,14.4070,506.8893,73.3719
2019-02-26T12:00:00Z,15.7990,496.1475,73.8719
2019-02-26T13:00:00Z,16.4590,437.7444,71.1512
2019-02-26T14:00:00Z,16.4570,327.7916,68.3497
2019-02-26T15:00:00Z,15.5670,181.9564,63.7433
2019-02-26T16:00:00Z,12.6900,43.9603,41.7711
2019-02-26T17:00:00Z,10.0430,0.5546,2.0443
2019-02-26T18:00:00Z,9.0010,0.0000,0.0000
2019-02-26T19:00:00Z,8.2130,0.0000,0.0000
2019-02-26T20:00:00Z,7.5730,0.0000,0.0000
2019-02-26T21:00:00Z,7.0080,0.0000,0.0000
2019-02-26T22:00:00Z,6.4770,0.0000,0.0000
2019-02-26T23:00:00Z,5.9920,0.0000,0.0000
2019-02-27T00:00:00Z,5.5430,0.0000,0.0000
2019-02-27T01:00:00Z,5.1370,0.0000,0.0000
2019-02-27T02:00:00Z,4.7620,0.0000,0.0000
2019-02-27T03:00:00Z,4.3970,0.0000,0.0000
2019-02-27T04:00:00Z,4.0640,0.0000,0.0000
2019-02-27T05:00:00Z,3.8030,0.0001,0.0008
2019-02-27T06:00:00Z,3.8760,5.5929,11.7698
2019-02-27T07:00:00Z,6.1560,69.8262,59.8200
2019-02-27T08:00:00Z,8.6640,202.2196,79.2313
2019-02-27T09:00:00Z,11.0260,364.5776,72.0136
2019-02-27T10:00:00Z,13.6890,476.8753,67.8877
2019-02-27T11:00:00Z,15.9240,521.5816,69.0292
2019-02-27T12:00:00Z,17.3310,510.9635,69.5238
2019-02-27T13:00:00Z,17.8720,446.9477,68.6630
2019-02-27T14:00:00Z,17.7760,335.5331,66.4700
2019-02-27T15:00:00Z,16.9280,190.3753,61.7514
2019-02-27T16:00:00Z,14.5230,48.4997,41.9849
2019-02-27T17:00:00Z,12.4130,0.7328,2.4208
2019-02-27T18:00:00Z,11.4050,0.0000,0.0000
2019-02-27T19:00:00Z,10.5280,0.0000,0.0000
2019-02-27T20:00:00Z,9.5450,0.0000,0.0000
2019-02-27T21:00:00Z,8.5910,0.0000,0.0000
2019-02-27T22:00:00Z,7.7730,0.0000,0.0000
2019-02-27T23:00:00Z,7.0980,0.0000,0.0000
2019-02-28T00:00:00Z,6.4950,0.0000,0.0000
2019-02-28T01:00:00Z,5.9760,0.0000,0.0000
2019-02-28T02:00:00Z,5.6210,0.0000,0.0000
2019-02-28T03:00:00Z,5.4350,0.0000,0.0000
2019-02-28T04:00:00Z,5.4540,0.0000,0.0000
2019-02-28T05:00:00Z,5.6400,0.0001,0.0015
2019-02-28T06:00:00Z,5.9370,3.0751,13.1061
2019-02-28T07:00:00Z,7.3740,27.5095,75.3845
2019-02-28T08:00:00Z,9.0830,115.2354,125.3677
2019-02-28T09:00:00Z,11.0670,262.2878,127.5109
2019-02-28T10:00:00Z,12.7230,347.6411,132.0731
2019-02-28T11:00:00Z,13.6520,388.5311,135.2727
2019-02-28T12:00:00Z,13.9990,357.3454,144.9586
2019-02-28T13:00:00Z,13.9610,281.2042,150.8103
2019-02-28T14:00:00Z,13.5620,178.3439,145.7084
2019-02-28T15:00:00Z,12.7300,69.0568,118.0246
2019-02-28T16:00:00Z,11.3140,13.0293,52.7281
2019-02-28T17:00:00Z,9.7550,0.2303,2.3750
2019-02-28T18:00:00Z,9.0960,0.0000,0.0000
2019-02-28T19:00:00Z,8.5890,0.0000,0.0000
2019-02-28T20:00:00Z,8.1300,0.0000,0.0000
2019-02-28T21:00:00Z,7.7620,0.0000,0.0000
2019-02-28T22:00:00Z,7.5290,0.0000,0.0000
2019-02-28T23:00:00Z,7.3180,0.0000,0.0000
2019-03-01T00:00:00Z,7.2130,0.0000,0.0000
2019-03-01T01:00:00Z,7.1740,0.0000,0.0000
2019-03-01T02:00:00Z,7.1540,0.0000,0.0000
2019-03-01T03:00:00Z,7.0880,0.0000,0.0000
2019-03-01T04:00:00Z,6.9870,0.0000,0.0000
2019-03-01T05:00:00Z,6.8300,0.0001,0.0014
2019-03-01T06:00:00Z,6.7690,0.6721,10.4789
2019-03-01T07:00:00Z,7.5490,7.2402,67.8060
2019-03-01T08:00:00Z,8.4380,26.7934,140.2568
2019-03-01T09:00:00Z,9.3540,83.3218,203.0106
2019-03-01T10:00:00Z,10.2210,161.5174,225.6011
2019-03-01T11:00:00Z,11.0030,222.5936,224.3273
2019-03-01T12:00:00Z,11.4710,215.0459,224.0351
2019-03-01T13:00:00Z,11.4610,133.9280,222.0726
2019-03-01T14:00:00Z,11.1470,76.0685,188.4168
2019-03-01T15:00:00Z,10.5590,28.3341,125.8665
2019-03-01T16:00:00Z,9.4650,5.9521,50.4862
2019-03-01T17:00:00Z,7.8220,0.1542,2.5414
2019-03-01T18:00:00Z,7.0610,0.0000,0.0000
2019-03-01T19:00:00Z,6.4940,0.0000,0.0000
2019-03-01T20:00:00Z,6.0770,0.0000,0.0000
2019-03-01T21:00:00Z,5.7500,0.0000,0.0000
2019-03-01T22:00:00Z,5.5810,0.0000,0.0000
2019-03-01T23:00:00Z,5.5880,0.0000,0.0000
2019-03-02T00:00:00Z,5.6750,0.0000,0.0000
2019-03-02T01:00:00Z,5.7310,0.0000,0.0000
2019-03-02T02:00:00Z,5.6760,0.0000,0.0000
2019-03-02T03:00:00Z,5.6410,0.0000,0.0000
2019-03-02T04:00:00Z,5.6370,0.0000,0.0000
2019-03-02T05:00:00Z,5.6620,0.0004,0.0036
2019-03-02T06:00:00Z,5.8330,0.5232,9.4276
2019-03-02T07:00:00Z,6.6780,6.3209,64.5678
2019-03-02T08:00:00Z,7.9580,31.7516,141.8557
2019-03-02T09:00:00Z,9.4800,97.7631,198.2129
2019-03-02T10:00:00Z,10.8060,178.4558,215.3560
2019-03-02T11:00:00Z,11.8130,258.9331,204.8774
2019-03-02T12:00:00Z,12.3790,279.8387,190.8215
2019-03-02T13:00:00Z,12.5600,264.4424,168.9572
2019-03-02T14:00:00Z,12.3830,204.4086,143.6914
2019-03-02T15:00:00Z,11.8400,110.8392,113.3978
2019-03-02T16:00:00Z,10.5530,22.2277,59.4209
2019-03-02T17:00:00Z,8.5540,0.6454,3.9255
2019-03-02T18:00:00Z,7.8450,0.0000,0.0000
2019-03-02T19:00:00Z,7.4510,0.0000,0.0000
2019-03-02T20:00:00Z,7.0800,0.0000,0.0000
2019-03-02T21:00:00Z,6.7670,0.0000,0.0000
2019-03-02T22:00:00Z,6.5310,0.0000,0.0000
2019-03-02T23:00:00Z,6.4280,0.0000,0.0000
2019-03-03T00:00:00Z,6.4390,0.0000,0.0000
2019-03-03T01:00:00Z,6.5130,0.0000,0.0000
2019-03-03T02:00:00Z,6.6080,0.0000,0.0000
2019-03-03T03:00:00Z,6.6460,0.0000,0.0000
2019-03-03T04:00:00Z,6.6490,0.0000,0.0000
2019-03-03T05:00:00Z,6.6910,0.0003,0.0046
2019-03-03T06:00:00Z,6.9040,1.2545,13.8326
2019-03-03T07:00:00Z,7.9390,10.6738,76.4095
2019-03-03T08:00:00Z,9.2490,30.4132,145.4992
2019-03-03T09:00:00Z,10.7120,71.5032,204.7091
2019-03-03T10:00:00Z,12.2630,155.1750,231.0323
2019-03-03T11:00:00Z,13.5690,232.9158,224.7205
2019-03-03T12:00:00Z,14.2750,214.4298,226.4398
2019-03-03T13:00:00Z,14.5740,161.7796,217.9389
2019-03-03T14:00:00Z,14.4960,97.5395,188.7592
2019-03-03T15:00:00Z,13.9270,37.9950,132.2845
2019-03-03T16:00:00Z,12.6760,7.9545,56.2884
2019-03-03T17:00:00Z,11.1960,0.2438,3.5250
2019-03-03T18:00:00Z,10.4820,0.0000,0.0000
2019-03-03T19:00:00Z,10.0260,0.0000,0.0000
2019-03-03T20:00:00Z,9.8210,0.0000,0.0000
2019-03-03T21:00:00Z,9.6190,0.0000,0.0000
